Endpoint Name	Endpoint Type	Endpoint Status	Operating System	Agent Version	IP Address	IPv6 Address	User	Endpoint Alias	Last Seen	Content Version	Assigned Prevention Policy	Assigned Extensions Policy	Tags	Active Directory	Last Upgrade Status	Last Upgrade Status Time	Last Upgrade Failure Reason	Last Upgrade Source	Linux Operation Mode	IT Metrics Collection	Last Certificate Enforcement Fallback	Cluster Name	Cloud Provider	Cloud Region	Cloud Provider Account ID	Cloud Instance ID
DBA-0316-3-002	Workstation	Connected	Windows 10	8.9.0.14028	10.104.120.147		N/A\DBA Plan PC		Dec 9th 2025 09:38:04	2060-26856	Lowed Ram	Windows Default	{'server_tags': ['DBA-B3', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-3-003	Workstation	Connected	Windows 10	8.9.0.14028	10.104.120.138		N/A\Windows 10		Dec 9th 2025 09:41:44	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['DBA-B3'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-3-004	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.120.143		N/A\AUI PC DBA PLAN		Dec 4th 2025 10:05:35	2050-26345	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['DBA-B3'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-3-005	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.120.248				Dec 8th 2025 16:01:42	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['DBA-B3'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-3-006	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.120.141				Dec 4th 2025 11:02:56	2060-26856	Lowed Ram	Windows Default	{'server_tags': ['DBA-B3', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-5-001	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.120.164				Dec 3rd 2025 19:07:00	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-5-003	Workstation	Connected	Windows 10	8.9.0.14028	10.104.120.167		N/A\RTARF		Dec 9th 2025 09:39:02	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-5-004	Workstation	Connected	Windows 10	8.9.0.14028	10.104.120.238		N/A\Administrator		Dec 9th 2025 09:42:19	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-6-002	Workstation	Connected	Windows 10	8.9.0.14028	10.104.120.10				Dec 9th 2025 09:40:14	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-6-003	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.120.236				Dec 3rd 2025 13:43:00	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-6-004	Workstation	Connected	Windows 11	8.9.0.14028	10.142.21.194		N/A\Pornnapa		Dec 9th 2025 09:38:58	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-6-005	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.120.237				Dec 8th 2025 15:41:55	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-7-004	Workstation	Connected	Windows 10	8.9.0.14028	10.104.120.96		N/A\admin		Dec 9th 2025 09:39:51	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-7-005	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.120.55				Dec 8th 2025 15:32:26	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-8-001	Workstation	Connected	Windows 10	8.9.0.14028	10.104.120.51		N/A\RTARF		Dec 9th 2025 09:41:35	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-8-003	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.120.48				Dec 8th 2025 15:55:17	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
dba-0316-8-004	Workstation	Connected	Windows 10	8.9.0.14028	10.104.120.49		N/A\Windows 10		Dec 9th 2025 09:38:11	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DELL	Workstation	Connected	Windows 11	8.9.0.14028	10.134.255.167, 192.168.1.39	2001:fb1:5c:5cec:197e:d65d:853:cadb, 2001:fb1:5c:5cec:75d1:a9a:642e:d7fe	N/A\SVOA		Dec 9th 2025 09:38:19	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-03CN2E7	Workstation	Connected	Windows 11	8.9.0.14028	10.142.16.247		N/A\PC-021		Dec 9th 2025 09:38:39	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-06LTGND	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.108.43, 172.20.10.6	2001:44c8:432e:8536:cb47:761a:b9e8:4db8, 2001:44c8:432e:8536:ed8e:be76:5b6c:b1d5			Dec 8th 2025 15:55:20	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-08UC6VP	Workstation	Disconnected	Windows 11	8.9.0.14028	10.130.81.5				Dec 8th 2025 17:21:29	2060-26856	Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['OHQ-B13'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-0PQVS2R	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.239.125				Dec 8th 2025 16:06:28	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-11VEH8U	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.120.50				Dec 3rd 2025 14:46:15	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-1JRLHVD	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.39		N/A\AdminPC01		Dec 9th 2025 09:41:46	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-1OV6V55	Workstation	Disconnected	Windows 10	8.9.0.14028	10.141.66.71				Dec 4th 2025 15:41:07	2060-26856	Windows - RCC - Block Mode policy_Test	Windows Default	{'server_tags': ['Testing-Windows'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-23KQV7U	Workstation	Connected	Windows 11	8.9.0.14028	10.104.243.43		N/A\ADMIN		Dec 9th 2025 09:38:31	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['AFD-SongPrapha', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-27TC5PD	Workstation	Disconnected	Windows 11	8.9.0.14028	10.100.124.15		N/A\Admin		Dec 8th 2025 17:10:36	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J1'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-2RFQ81H	Workstation	Connected	Windows 11	8.9.0.14028	10.142.29.89		N/A\user		Dec 9th 2025 09:38:54	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J5-B6', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-31K8NPB	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.243.12		N/A\ADMIN		Dec 9th 2025 09:07:52	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['AFD-SongPrapha', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-3GSNVE7	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.126.98				Dec 8th 2025 15:44:38	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OIG-B6', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-3H62OHS	Workstation	Connected	Windows 10	8.9.0.14028	10.104.100.208		N/A\Admin		Dec 9th 2025 09:42:23	2060-26856	Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['2ndHQ4-FL6'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-3H62OHS	Workstation	Connected	Windows 10	8.9.0.14028	10.104.100.44		N/A\Admin		Dec 9th 2025 09:42:04	2060-26856	Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['2ndHQ4-FL6'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-3OFSRUD	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.243.86				Dec 4th 2025 15:22:29	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['AFD-SongPrapha', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-4236QFI	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.158, 192.168.190.1, 192.168.71.1				Dec 9th 2025 09:39:16	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-49DIF2B	Workstation	Connected	Windows 11	8.9.0.14028	10.104.243.62		N/A\ADMIN		Dec 9th 2025 09:40:04	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['AFD-SongPrapha', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-4DUMC1Q	Workstation	Connected	Windows 10	8.9.0.14028	10.104.115.96		N/A\RTARF		Dec 9th 2025 09:40:26	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OJA-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-4G5RHV8	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.126.37		N/A\Admin		Dec 9th 2025 09:27:07	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OIG-B6'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-50JA2RO	Workstation	Disconnected	Windows 10	8.9.0.14028	10.100.130.105				Dec 4th 2025 15:26:57	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OJA-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-56	Workstation	Disconnected	Windows 11	8.9.0.14028	172.20.10.7				Dec 8th 2025 15:37:34	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J1'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-59KDLVQ	Workstation	Connected	Windows 10	8.9.0.14028	10.104.115.162		N/A\RTARF		Dec 9th 2025 09:42:37	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OJA-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-5GNHKJR	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.108.22				Dec 8th 2025 15:25:35	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OCG-B5', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-5IUVV0K	Workstation	Disconnected	Windows 11	8.9.0.14028	192.168.1.66	2001:fb1:30:2f98:2a94:5cd0:39f6:41e8, 2001:fb1:30:2f98:d8ce:68a1:50a:b8db			Nov 17th 2025 14:05:59	2030-25670	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J1'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-5V5ROU9	Workstation	Disconnected	Windows 11	8.9.0.14028	192.168.1.113				Dec 8th 2025 22:18:25	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-5V75GFG	Workstation	Connected	Windows 10	8.9.0.14028	10.104.120.27				Dec 9th 2025 09:39:39	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-609UJDK	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.239.19				Dec 8th 2025 17:00:23	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-61VO37J	Workstation	Disconnected	Windows 11	8.9.0.14028	192.168.100.111, 192.168.182.1, 192.168.186.1				Dec 1st 2025 15:46:45	2040-26026	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-63DBJ9P	Workstation	Disconnected	Windows 10	8.9.0.14028	10.141.69.60, 192.168.56.1		N/A\JCOS2		Nov 20th 2025 19:58:28	2040-26026	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['RCC-B7'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-6O1LL6Ggg	Workstation	Disconnected	Windows 11	8.9.0.14028	10.100.124.10				Dec 8th 2025 18:35:06	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['J1'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-6SN7LK7	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.230		N/A\User		Dec 9th 2025 09:40:18	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-6UKM9ES	Workstation	Connected	Windows 10	8.9.0.14028	10.142.21.88		N/A\Administrator		Dec 9th 2025 09:39:56	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['DBA-B3'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-73QNH29	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.239.38		N/A\AdminPC01		Dec 8th 2025 12:53:21	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-74LJDBC	Workstation	Disconnected	Windows 10	8.9.0.14028	192.168.1.127	2405:9800:b660:7ce1:8183:50b5:8b92:537, 2405:9800:b660:7ce1::1, 2405:9800:b660:7ce1:d6e4:742e:d775:cc74, 2405:9800:b660:7ce1:d8d0:ba4a:a765:7939			Dec 9th 2025 08:04:22	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-7FMBLS3	Workstation	Connected	Windows 10	8.9.0.14028	10.104.126.127		N/A\OiG-ALL01		Dec 9th 2025 09:39:38	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OIG-B6', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-7SJLVGJ	Workstation	Connected	Windows 10	8.9.0.14028	10.142.1.11		N/A\RTARF		Dec 9th 2025 09:40:51	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-84TALES	Workstation	Connected	Windows 11	8.9.0.14028	10.104.184.43		N/A\User		Dec 9th 2025 09:41:41	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['AFD-SongPrapha', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-8L6GV39	Workstation	Connected	Windows 11	8.9.0.14028	10.104.100.45		N/A\User		Dec 9th 2025 09:39:08	2060-26856	Windows - RCC - Report Mode policy	Windows Default	{'server_tags': ['2ndHQ4-FL6'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-8PV7ITA	Workstation	Connected	Windows 10	8.9.0.14028	10.100.130.110		N/A\RTARF		Dec 9th 2025 09:40:37	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OJA-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-92EBC1V	Workstation	Connected	Windows 10	8.9.0.14028	10.104.239.68		N/A\KSB_DAG		Dec 9th 2025 09:41:53	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DAG-B9', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-97Q8FJ5	Workstation	Disconnected	Windows 10	8.9.0.14028	10.100.130.57				Dec 4th 2025 15:37:10	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['OJA-B4', 'Phase2', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-9JTR48V	Workstation	Connected	Windows 10	8.9.0.14028	10.104.126.52, 10.142.22.110		N/A\OIG207		Dec 9th 2025 09:39:12	2060-26856	Windows - RCC - Block Mode policy For Lowed Ram	Windows Default	{'server_tags': ['OIG-B6', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-9KTUIAN	Workstation	Connected	Windows 11	8.9.0.14028	10.142.0.1		N/A\Admin		Dec 9th 2025 09:38:39	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-9LG7RLM	Workstation	Connected	Windows 11	8.9.0.14028	10.104.126.177		N/A\USER		Dec 9th 2025 09:42:52	2060-26856	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OIG-B6'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-9LG7RLM	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.126.42				Nov 24th 2025 12:44:16	2040-26026	Windows - RCC - Block Mode policy	Windows Default	{'server_tags': ['OIG-B6'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-9U8I4MC	Workstation	Disconnected	Windows 10	8.9.0.14028	10.104.239.216				Dec 4th 2025 15:02:12	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-AF6NO6I	Workstation	Connected	Windows 10	8.9.0.14028	10.100.238.126		N/A\FTBY		Dec 9th 2025 09:38:48	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-AHUQIVH	Workstation	Disconnected	Windows 11	8.9.0.14028	10.104.239.59				Nov 24th 2025 13:48:23	2040-26026	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DAG-B9', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-AU6OU4I	Workstation	Connected	Windows 11	8.9.0.14028	10.104.125.10		N/A\Su		Dec 9th 2025 09:39:28	2060-26856	Lowed Ram	Windows Default	{'server_tags': ['OIA-B5', 'SlowDown'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-B1VLJ1V	Workstation	Connected	Windows 10	8.9.0.14028	10.104.185.174		N/A\Lenovo		Dec 9th 2025 09:40:04	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['AFD-SongPrapha', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-B4M73SL	Workstation	Connected	Windows 11	8.9.0.14028	10.142.16.174, 172.29.240.1		N/A\Chart		Dec 9th 2025 09:41:17	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-BEP1IDO	Workstation	Connected	Windows 10	8.9.0.14028	10.104.120.57		N/A\yaya		Dec 9th 2025 09:41:22	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['DBA-B3', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
DESKTOP-BGJJ55O	Workstation	Disconnected	Windows 10	8.9.0.14028	10.100.238.142				Dec 4th 2025 14:40:27	2060-26856	Windows - RCC - Block Mode policy For Phase 2	Windows Default	{'server_tags': ['J6-B7', 'Phase2'], 'endpoint_tags': []}		No Upgrade					Disabled			On Prem			
